-1.038346,0.934974,1.000000
-0.989824,1.085987,1.000000
-1.010970,1.003890,1.000000
-0.994028,0.988286,1.000000
-1.004583,0.953475,1.000000
-1.010684,1.005873,1.000000
-1.029863,1.020000,1.000000
-1.077021,0.940803,1.000000
-0.940765,1.025524,1.000000
-1.002040,1.000940,1.000000
-0.947611,0.936665,1.000000
-0.990982,1.002372,1.000000
-0.920953,1.028478,1.000000
-0.953243,0.984042,1.000000
-1.007524,1.059991,1.000000
-0.987900,0.940698,1.000000
-0.983088,0.986182,1.000000
-0.998813,0.999500,1.000000
-0.995144,1.026910,1.000000
-0.986211,1.077085,1.000000
-1.011421,1.043973,1.000000
-0.999931,1.049070,1.000000
-1.005555,0.999080,1.000000
-0.931453,0.994017,1.000000
-1.000255,1.001819,1.000000
-1.079851,1.003893,1.000000
-1.086702,0.988420,1.000000
-1.000914,0.999535,1.000000
-0.996370,1.033227,1.000000
-1.017718,1.003508,1.000000
-0.991516,1.013040,1.000000
-1.001354,0.999637,1.000000
-1.031741,1.053472,1.000000
-1.009276,1.002231,1.000000
-1.040662,0.960598,1.000000
-0.967620,0.961670,1.000000
-0.997989,0.998694,1.000000
-0.957951,1.025599,1.000000
-1.071517,0.949054,1.000000
-1.082451,1.005552,1.000000
-1.017016,0.968317,1.000000
-1.022419,1.019903,1.000000
-1.055483,1.048981,1.000000
-1.033912,1.039521,1.000000
-0.994913,1.012594,1.000000
-1.013234,1.013622,1.000000
-1.028676,1.002954,1.000000
-0.957888,0.950582,1.000000
-0.987859,0.974127,1.000000
-1.040459,1.024175,1.000000
-0.948170,1.084216,1.000000
-1.027708,0.990529,1.000000
-0.917941,0.969958,1.000000
-1.078656,1.005211,1.000000
-1.007094,0.927930,1.000000
-0.941066,0.962241,1.000000
-0.950114,1.012774,1.000000
-0.997844,0.996163,1.000000
-0.979764,1.021786,1.000000
-1.039226,0.953391,1.000000
-1.005843,0.985086,1.000000
-0.995870,0.990252,1.000000
-0.998977,1.046018,1.000000
-1.063824,0.944582,1.000000
-1.030248,1.018811,1.000000
-0.945074,0.989449,1.000000
-1.090015,0.967700,1.000000
-1.022977,0.947693,1.000000
-0.982001,1.087822,1.000000
-1.062522,0.948512,1.000000
-1.011932,1.006947,1.000000
-1.003898,0.976269,1.000000
-0.963745,1.020602,1.000000
-0.980079,0.964430,1.000000
-1.048081,0.944629,1.000000
-0.971947,1.044936,1.000000
-0.973790,0.904860,1.000000
-1.032687,0.978195,1.000000
-1.028733,1.027430,1.000000
-0.980277,0.979344,1.000000
-1.052112,0.990727,1.000000
-1.005766,1.010209,1.000000
-0.980190,1.027907,1.000000
-1.007747,1.001000,1.000000
-0.989797,1.004902,1.000000
-1.010598,0.986499,1.000000
-1.026419,1.091604,1.000000
-0.939401,0.923829,1.000000
-1.023216,0.985148,1.000000
-1.003028,0.984550,1.000000
-0.980131,0.988805,1.000000
-1.064649,1.003854,1.000000
-1.013521,0.949577,1.000000
-0.998851,0.968864,1.000000
-0.969136,0.919571,1.000000
-0.948524,1.011734,1.000000
-0.957000,1.075671,1.000000
-0.935715,1.054838,1.000000
-0.998093,1.001310,1.000000
-1.000000,-1.000000,-1.000000
-1.025424,-1.016176,-1.000000
-1.021113,-1.044162,-1.000000
-1.068361,-1.024351,-1.000000
-0.995423,-0.975382,-1.000000
-0.959783,-1.026317,-1.000000
-0.958838,-0.928610,-1.000000
-1.001153,-0.999199,-1.000000
-1.056732,-1.012198,-1.000000
-0.959906,-1.031462,-1.000000
-0.984485,-1.011821,-1.000000
-1.002329,-1.002440,-1.000000
-0.972898,-0.984687,-1.000000
-0.998753,-0.944310,-1.000000
-0.938893,-1.064463,-1.000000
-1.035186,-1.054304,-1.000000
-1.074385,-0.947286,-1.000000
-1.055470,-1.056991,-1.000000
-0.979641,-1.042306,-1.000000
-1.061144,-1.064353,-1.000000
-1.000837,-1.002166,-1.000000
-1.012300,-1.008879,-1.000000
-0.975828,-1.035632,-1.000000
-1.006686,-0.994296,-1.000000
-1.076609,-1.008931,-1.000000
-0.999766,-0.999846,-1.000000
-0.994047,-0.992724,-1.000000
-0.999289,-0.909363,-1.000000
-0.903294,-1.004081,-1.000000
-0.986162,-0.994491,-1.000000
-0.982065,-1.023348,-1.000000
-1.041669,-1.009547,-1.000000
-1.007296,-1.084634,-1.000000
-0.998264,-1.004678,-1.000000
-1.075406,-0.997685,-1.000000
-1.013993,-1.016116,-1.000000
-1.014362,-1.089615,-1.000000
-1.065963,-0.995868,-1.000000
-1.048579,-1.004072,-1.000000
-1.032198,-1.091242,-1.000000
-0.959899,-1.046072,-1.000000
-1.049717,-1.035730,-1.000000
-1.000509,-0.999763,-1.000000
-1.009107,-1.004644,-1.000000
-0.956292,-0.985946,-1.000000
-1.070906,-0.934615,-1.000000
-0.974843,-1.008479,-1.000000
-0.986435,-0.976226,-1.000000
-1.051329,-0.940671,-1.000000
-1.026299,-1.004818,-1.000000
-0.973132,-1.054761,-1.000000
-1.065238,-1.052203,-1.000000
-1.007670,-1.005732,-1.000000
-1.062803,-1.052910,-1.000000
-0.992172,-1.006184,-1.000000
-0.944383,-1.042948,-1.000000
-1.051642,-1.036573,-1.000000
-1.043518,-0.911734,-1.000000
-1.045150,-0.951448,-1.000000
-1.013491,-0.937703,-1.000000
-1.005472,-0.998684,-1.000000
-0.985895,-0.983904,-1.000000
-0.956200,-1.031260,-1.000000
-0.915197,-0.977243,-1.000000
-0.972317,-1.006199,-1.000000
-0.987629,-1.049422,-1.000000
-1.064634,-1.041634,-1.000000
-1.086688,-0.956627,-1.000000
-0.941000,-0.950226,-1.000000
-1.003284,-1.066324,-1.000000
-0.991410,-1.060728,-1.000000
-0.988496,-1.019976,-1.000000
-1.004891,-1.011817,-1.000000
-1.024179,-0.980435,-1.000000
-1.028656,-0.916564,-1.000000
-0.974797,-1.016361,-1.000000
-0.951336,-1.021095,-1.000000
-0.922551,-0.968151,-1.000000
-1.017074,-1.046490,-1.000000
-1.018919,-0.978227,-1.000000
-0.952256,-1.008137,-1.000000
-0.940487,-1.035485,-1.000000
-1.074959,-0.998914,-1.000000
-1.030439,-0.931410,-1.000000
-1.024312,-1.045548,-1.000000
-0.996323,-1.014246,-1.000000
-1.025647,-0.976843,-1.000000
-0.925740,-0.994851,-1.000000
-1.002179,-1.032702,-1.000000
-0.955587,-1.061504,-1.000000
-1.036892,-0.943538,-1.000000
-0.990123,-0.991317,-1.000000
-0.988019,-0.967774,-1.000000
-1.051627,-1.067456,-1.000000
-0.952550,-0.977187,-1.000000
-1.060154,-1.026812,-1.000000
-1.059504,-1.046510,-1.000000
-1.056983,-1.013350,-1.000000
-0.999580,-0.988209,-1.000000
-1.010476,-0.993121,-1.000000
-0.979535,-0.982184,-1.000000
-1.013454,-0.989716,-1.000000
-1.004976,-0.999705,-1.000000
-1.001885,-0.996385,-1.000000
-0.972321,-0.964125,-1.000000
-1.001500,-0.983158,-1.000000
-1.047335,-1.012339,-1.000000
-0.911605,-0.966939,-1.000000
-0.972506,-1.024798,-1.000000
-1.025765,-1.005726,-1.000000
-1.070455,-1.058103,-1.000000
-1.018946,-1.077979,-1.000000
-0.994373,-0.937797,-1.000000
-0.997605,-1.012694,-1.000000
-1.005015,-0.995602,-1.000000
-1.088088,-1.036483,-1.000000
-0.915131,-0.960401,-1.000000
-0.973384,-1.024464,-1.000000
-0.909837,-1.036515,-1.000000
-1.008133,-1.005477,-1.000000
-1.044968,-0.979071,-1.000000
-0.933342,-1.051288,-1.000000
-0.986062,-0.977491,-1.000000
-0.992697,-1.008342,-1.000000
-0.982140,-1.014316,-1.000000
